UF,IBGE,COD_FAMILIAR,DT_HORA_ACAO,COD_MOTIVO,MOTIVO                                                                                           ,
SP,3543402,6277187872,01/03/2025 19:59:28,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6277187872,12/07/2025 23:17:29,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6277187872,11/04/2024 23:21:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6277513508,09/08/2025 17:15:13,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6277513508,17/06/2023 11:57:13,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6277513508,16/06/2025 01:58:01,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6277513508,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6278332760,16/06/2025 02:28:19,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6278332760,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6279926508,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6282256100,15/06/2025 22:51:58,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6282256100,16/06/2025 01:58:01,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6282337445,11/10/2025 19:18:00,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6282369800,02/09/2025 19:07:17,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6282926866,24/11/2025 22:34:11,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6283218210,16/06/2025 01:58:01,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6283218210,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6283969100,11/10/2025 19:01:02,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6284162707,11/10/2025 19:01:02,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6284253923,11/10/2025 19:46:12,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6285970106,16/06/2025 01:58:01,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6286637818,24/11/2025 22:34:11,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6288319783,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6288925438,15/12/2025 05:59:28,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6288934429,09/08/2025 17:15:25,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6288936804,15/12/2025 06:59:23,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6289502689,15/06/2025 22:52:09,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6290455850,11/10/2025 19:01:02,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6291207818,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6291473968,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6291627000,15/06/2025 22:52:14,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6291627000,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6291827522,13/09/2025 22:59:14,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6291827522,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6291892340,09/08/2025 17:15:28,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6291999498,09/08/2025 17:15:28,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6291999498,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6291999498,15/06/2024 12:09:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6291999498,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6293066995,15/06/2025 22:52:16,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6293933206,13/09/2025 22:59:15,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6295482503,12/07/2025 23:17:44,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6295482503,01/03/2025 19:59:36,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6295482503,12/04/2025 00:56:29,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6299703601,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6299703601,11/10/2025 13:13:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6299779411,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6299821981,09/08/2025 17:15:36,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6299925841,09/08/2025 17:15:36,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6300124827,12/07/2025 23:17:49,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6301923081,09/08/2025 17:15:38,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6301923081,17/06/2023 11:57:28,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6301923081,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6301923081,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6303070167,08/11/2025 16:56:32,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6303070167,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6303097529,11/10/2025 17:26:01,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6303097529,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6303711561,15/06/2025 22:52:35,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6305163910,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6305340552,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6305442207,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6305442207,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6306587810,13/09/2025 22:59:24,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6307409762,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6309114360,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6309694936,15/06/2025 22:52:45,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6309694936,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6310365983,30/09/2025 20:54:12,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6310738763,08/11/2025 16:56:37,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6310738763,14/10/2023 12:53:50,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6310738763,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6310738763,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6312055515,09/08/2025 17:15:48,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6312055515,14/10/2023 12:53:51,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6312055515,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6312055515,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6312082911,09/08/2025 17:15:48,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6312082911,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6314417864,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6318425942,08/11/2025 16:56:42,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6318425942,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6319198729,16/06/2025 01:58:14,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6321200964,13/09/2025 22:59:33,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6321815675,11/10/2025 17:26:14,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6321815675,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6321815675,15/06/2024 12:09:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6321815675,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6321972185,09/08/2025 17:15:57,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6321972185,15/06/2025 22:53:05,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6321972185,15/06/2025 17:33:48,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6323342740,16/06/2025 02:20:37,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6323342740,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6323576902,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6324851915,09/08/2025 17:15:59,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6324851915,15/06/2025 17:33:48,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6325797817,09/08/2025 17:16:00,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6325797817,24/02/2025 10:40:46,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6325856252,13/09/2025 22:59:36,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6325856252,11/10/2025 13:13:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6326155835,08/11/2025 16:56:48,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6326155835,11/10/2025 19:35:20,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6326950210,16/06/2025 01:58:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6327067166,15/12/2025 05:59:54,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6327067166,15/06/2024 11:05:03,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6327067166,16/06/2025 01:58:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6327067166,13/07/2024 07:09:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6327158552,09/08/2025 17:16:02,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6327158552,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6327158552,14/12/2024 10:03:10,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6327158552,15/06/2025 17:33:48,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6329796238,15/06/2025 22:53:18,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6329796238,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6330091803,08/11/2025 16:56:50,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6330733503,11/10/2025 19:01:12,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6332081406,09/08/2025 17:16:06,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6332081406,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6332564636,15/12/2025 05:59:58,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6332564636,23/09/2023 11:02:50,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6332564636,13/09/2025 23:55:01,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6332564636,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6332977710,09/08/2025 17:16:07,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6332977710,17/06/2023 11:57:47,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6332977710,16/06/2025 01:58:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6332977710,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6332980346,11/10/2025 19:01:12,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6334282301,24/11/2025 22:35:07,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6336464318,15/12/2025 06:00:02,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6337556801,09/08/2025 17:16:11,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6337556801,17/06/2023 11:57:49,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6337556801,16/06/2025 02:18:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6337556801,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6338450519,16/06/2025 01:58:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6338899974,15/06/2025 22:53:34,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6338920175,16/06/2025 01:58:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6338920175,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6339175678,11/10/2025 19:01:12,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6341578849,13/09/2025 22:59:46,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6342689296,15/12/2025 06:00:06,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6342689296,15/06/2025 22:53:40,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6343046828,11/10/2025 17:26:29,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6343046828,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6343923284,29/07/2025 22:56:36,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6344089091,12/07/2025 23:18:25,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6344253231,16/06/2025 02:18:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6344960507,15/12/2025 06:00:07,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6344960507,15/06/2024 11:05:24,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6344960507,13/07/2024 07:09:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6346095307,11/10/2025 17:26:31,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6346095307,08/11/2025 13:25:56,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6346276867,13/09/2025 22:59:50,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6346276867,16/06/2025 02:18:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6346276867,29/10/2024 22:19:12,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6347045834,08/11/2025 16:57:01,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6347045834,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6348578518,11/10/2025 17:26:33,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6349064887,09/08/2025 17:16:22,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6349064887,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6349130502,16/06/2025 02:28:19,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6350250516,16/06/2025 02:18:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6350250516,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6350337395,15/12/2025 06:00:11,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6350337395,15/06/2025 22:53:54,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6350654447,24/11/2025 22:35:26,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6351156203,16/06/2025 02:20:37,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6353290500,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6354381860,09/08/2025 17:16:27,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6354381860,16/06/2025 02:18:56,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6354381860,29/07/2024 19:13:26,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6355768300,15/12/2025 06:00:15,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6358169203,15/06/2025 22:54:07,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6358169203,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6359743558,15/12/2025 06:00:18,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6359804956,13/09/2025 22:59:59,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6359804956,16/06/2025 01:58:43,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6359804956,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6359958830,09/08/2025 17:16:32,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6359958830,29/07/2024 19:13:50,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6362122976,15/06/2025 22:54:13,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6364500587,09/08/2025 17:16:36,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6364500587,17/06/2023 11:58:05,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6364500587,15/06/2024 12:09:41,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6364500587,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6365131658,09/08/2025 17:16:37,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6365131658,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6365131658,13/07/2025 00:37:08,1012,FALECIMENTO DE PESSOA NA FAMILIA                                      ,                       
SP,3543402,6365131658,15/06/2024 12:09:41,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6365131658,15/06/2024 07:24:48,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6365473702,13/09/2025 23:00:03,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6365473702,29/10/2024 22:19:12,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6366240302,09/08/2025 17:16:38,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6366285829,24/11/2025 22:35:45,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6366395500,15/12/2025 06:00:23,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6366395500,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6366694400,09/08/2025 17:16:38,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6366694400,13/07/2025 00:40:32,1012,FALECIMENTO DE PESSOA NA FAMILIA                                      ,                       
SP,3543402,6368537132,16/06/2025 01:58:43,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6368658274,12/07/2025 23:18:45,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6368658274,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6369174793,16/06/2025 01:58:43,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6369895776,15/06/2025 22:54:26,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6371765612,13/09/2025 23:00:08,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6372240602,15/12/2025 06:00:27,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6372240602,16/06/2025 01:58:43,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6372412667,15/12/2025 06:00:27,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6372412667,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
